Y,X1,X2,X3
13473768,66,322,634
44237910,127,510,683
40772500,125,347,940
5754528,24,377,636
43995600,202,360,605
88005247,241,373,979
52623560,220,398,601
56606220,113,506,990
32184360,92,507,690
41356160,152,358,760
12114270,42,335,861
102702600,209,525,936
92848140,203,484,945
1526805,7,333,655
107448363,209,577,891
75173448,194,588,659
22438164,68,399,827
27251532,66,522,791
69840608,148,488,967
55814976,109,576,889
27813870,98,315,901
35169306,122,313,921
86905584,177,579,848
45077604,109,572,723
111933954,242,463,999
52678920,217,357,680
357144,1,552,647
46500480,156,432,690
50496768,101,576,868
79936740,180,579,767
68108040,252,330,819
17696395,79,355,631
84704895,211,495,811
14485695,57,371,685
58879260,227,330,786
64105160,140,566,809
68358606,197,453,766
19918764,51,571,684
7686900,18,438,975
40395434,106,493,773
47568248,182,362,722
49692500,143,556,625
1343478,3,466,961
107957610,243,590,753
16189767,57,453,627
100393684,262,566,677
52947360,144,443,830
44912010,114,551,715
152661888,288,542,978
89846064,252,407,876
14898936,53,408,689
49378815,155,437,729
10220700,35,310,942
2852592,8,402,887
87391180,214,485,842
85560384,249,364,944
72241080,183,556,710
0,0,524,608
116327120,290,406,988
114336560,221,580,892
42112872,166,324,783
102500619,283,481,753
12236805,35,563,621
73616816,233,434,728
86472264,214,446,906
105152000,248,500,848
105357840,289,434,840
70355592,159,537,824
32034226,127,419,602
86768145,185,599,783
48792960,86,576,985
47773800,108,450,983
1792560,6,308,970
29583351,97,423,721
44474346,162,357,769
155362652,277,562,998
92787840,267,384,905
71664550,230,505,617
6573840,21,520,602
69930000,250,370,756
20260972,97,316,661
87160220,245,589,604
32294808,91,477,744
94255872,186,592,856
50884848,213,336,711
67855935,133,565,903
98141784,186,556,949
110717634,289,402,953
17169316,46,433,862
18905100,53,492,725
29236035,103,381,745
79304160,179,520,852
80258850,149,570,945
59531250,250,375,635
102397308,193,537,988
13104300,33,550,722
40267101,149,357,757
97849206,287,403,846
78303225,275,447,637
133283538,246,577,939
96309240,223,472,915
50997122,202,389,649
86744094,239,502,723
8957256,22,444,917
112451328,297,544,696
1167294,3,514,757
34215615,149,315,729
68373474,181,501,754
42848418,139,498,619
6152640,13,580,816
93568985,295,419,757
36417970,115,382,829
21652125,55,543,725
62796976,152,422,979
40580190,135,421,714
62062560,288,329,655
33130944,72,504,913
67579200,285,304,780
67498976,136,508,977
34776000,90,420,920
16903466,61,349,794
65806272,144,532,859
0,0,384,937
92611470,251,502,735
43842456,147,344,867
90392400,211,595,720
19990321,67,389,767
71516016,207,572,604
151642150,275,586,941
39345592,143,326,844
13021600,41,397,800
37497600,124,400,756
35612928,164,312,696
133577532,297,491,916
75766080,260,467,624
22464000,64,360,975
86109059,241,431,829
101187360,216,590,794
17938960,52,367,940
125840037,267,503,937
88551360,180,592,831
91335024,276,506,654
22171383,71,471,663
85396100,263,340,955
34372350,75,486,943
21963150,90,319,765
5656508,13,484,899
3920103,9,591,737
81537984,187,576,757
32834560,64,530,968
94484416,278,344,988
68760000,240,300,955
75148218,183,534,769
47381652,131,394,918
29711332,94,422,749
75524265,261,303,955
81590523,201,563,721
59181760,187,344,920
36223200,156,387,600
78384906,158,597,831
77526280,212,485,754
42008544,162,304,853
74353724,281,332,797
89130600,169,600,879
4728024,14,477,708
5314230,18,431,685
88594275,175,529,957
109311360,255,544,788
67664160,230,454,648
108143240,244,470,943
131340000,275,600,796
80241408,208,432,893
95927328,216,476,933
45004284,111,452,897
6946632,22,441,716
53164800,100,576,923
73169114,179,589,694
108600513,287,487,777
40898004,163,348,721
128539278,241,581,918
1000350,3,351,950
30942450,94,475,693
51211125,105,525,929
20293406,46,589,749
34165320,105,457,712
20860160,86,320,758
68033196,189,396,909
74010726,283,334,783
41978772,138,363,838
51181329,139,417,883
105265888,224,481,977
12374208,44,324,868
17814951,57,369,847
94320954,273,534,647
14221468,74,307,626
39546240,80,516,958
14543592,49,332,894
108089832,284,554,687
5950800,12,522,950
14967120,28,590,906
68646872,212,458,707
19937277,51,419,933
19228160,56,464,740
22094255,67,505,653
93533608,257,536,679
8535080,20,563,758
34101366,106,339,949
60854088,183,394,844
14887120,40,491,758
30034554,66,557,817
31422930,154,305,669
115754562,291,451,882
19527288,68,418,687
36078795,177,321,635
32633091,87,587,639
50848176,194,402,652
18822342,77,393,622
70653492,273,364,711
3534300,14,330,765
7161850,25,454,631
29326500,75,420,931
51614550,173,450,663
57757280,106,560,973
50331344,122,424,973
50050640,148,457,740
57062880,136,540,777
36582084,83,583,756
22171968,72,504,611
49532730,170,403,723
84627432,201,424,993
47503284,93,554,922
69213955,257,305,883
80154272,163,508,968
59064768,152,504,771
52048288,136,397,964
27260592,71,456,842
124592896,292,452,944
28083744,78,577,624
99169056,224,513,863
47607240,138,367,940
66123035,215,383,803
36799840,116,412,770
59568438,219,443,614
36768816,108,386,882
56000880,155,579,624
28311816,78,412,881
88810992,162,556,986
31994820,113,429,660
83260800,180,590,784
102816704,292,373,944
23857848,62,509,756
21766470,66,355,929
135077124,273,574,862
68343912,152,549,819
71047104,146,548,888
32440144,89,418,872
62303164,163,476,803
118802400,295,480,839
75497697,171,561,787
105347760,280,438,859
83276064,292,408,699
8863050,25,367,966
56331456,134,453,928
45285210,90,537,937
43671222,126,571,607
46312812,134,422,819
80603562,221,534,683
82229770,178,469,985
27247296,64,573,743
0,0,442,851
59860944,171,572,612
60306682,151,503,794
82905900,259,388,825
53568372,159,341,988
25975680,83,320,978
1366270,5,317,862
18344634,77,354,673
16111200,60,392,685
54602088,172,471,674
31389930,90,429,813
32896585,145,307,739
53141088,158,462,728
52169898,194,319,843
44406528,134,384,863
20702180,71,478,610
38242250,95,415,970
43717520,154,302,940
139691058,291,499,962
55229860,166,490,679
4587840,18,360,708
13613760,45,326,928
5938602,19,461,678
104379480,188,597,930
2898210,10,373,777
96541060,205,484,973
104517655,251,565,737
34376368,139,377,656
131104000,272,500,964
7494516,18,509,818
66711964,199,418,802
74434618,229,331,982
30700241,121,377,673
9260720,23,560,719
2022120,5,411,984
27380626,91,422,713
32615962,73,578,773
109329984,288,547,694
40861095,141,479,605
27341298,111,366,673
72380925,225,471,683
50715345,137,435,851
112105548,204,589,933
55213100,241,316,725
92577490,173,590,907
36101056,116,367,848
20756736,63,429,768
58316544,236,312,792
13900896,31,519,864
68571141,179,447,857
24174150,69,385,910
40124640,96,467,895
15178800,48,325,973
9695238,42,343,673
164563410,291,583,970
36680616,74,588,843
26368104,61,434,996
35892642,113,334,951
4485455,13,457,755
70266000,210,350,956
40795920,165,306,808
78001208,248,409,769
32123520,144,312,715
103023207,229,579,777
132280624,259,548,932
16979508,36,497,949
73340652,196,391,957
31007956,89,541,644
16956992,52,356,916
23019360,78,310,952
38863905,127,345,887
100686564,297,438,774
29281890,55,534,997
112753296,228,513,964
53580736,242,352,629
9860294,31,443,718
91546598,187,494,991
15079122,57,414,639
105164488,242,548,793
51882384,246,328,643
47402115,127,447,835
42647913,133,451,711
41028708,148,307,903
46028640,152,412,735
79770285,245,389,837
53488800,96,575,969
13596200,50,314,866
67786740,180,553,681
18548712,39,532,894
45899490,138,455,731
102230640,285,424,846
52172804,166,334,941
68209596,182,423,886
4917335,17,415,697
8285742,18,479,961
9906624,28,504,702
37157438,146,307,829
96832216,236,559,734
37481328,102,502,732
61360476,201,334,914
5104320,16,390,818
14275800,36,550,721
24879456,126,328,602
60213356,133,518,874
70396473,293,357,673
13632892,28,559,871
12345526,46,349,769
9488752,28,343,988
28174770,90,349,897
9852050,26,575,659
53873229,227,331,717
81348520,220,586,631
35614350,69,558,925
55912500,150,375,994
111076224,258,496,868
76388904,229,452,738
91246080,192,545,872
49405230,245,306,659
27653940,108,415,617
28417350,75,494,767
96226286,298,421,767
125180064,236,556,954
70689304,161,568,773
70849128,292,327,742
34170786,141,338,717
25228953,69,397,921
58545840,152,555,694
90882000,225,528,765
20927952,83,306,824
56622384,149,406,936
44054400,130,353,960
79726464,177,552,816
7596810,39,302,645
92665872,208,531,839
80968025,271,475,629
34134800,80,511,835
33756800,137,308,800
69131650,290,343,695
48640860,180,379,713
92201928,259,546,652
135330910,286,505,937
8214519,23,447,799
6248268,26,338,711
4385040,11,440,906
45012000,110,440,930
30144717,87,369,939
76932564,164,577,813
38539620,105,438,838
55734580,148,451,835
24871680,60,544,762
56800800,161,490,720
82708000,230,464,775
52098270,183,343,830
20551020,70,334,879
55693950,130,507,845
13524732,39,513,676
118288446,269,498,883
68503644,129,596,891
17306925,69,395,635
25296300,90,347,810
47380080,132,548,655
46826640,152,315,978
86619456,224,434,891
31926510,66,595,813
107822818,229,593,794
68270625,229,477,625
147290550,255,590,979
113033960,260,598,727
4511880,15,498,604
73578688,188,401,976
46209520,172,404,665
49473000,125,478,828
14992187,49,401,763
931468,4,337,691
33404280,133,322,780
54797600,176,479,650
65474208,204,516,622
16044056,34,532,887
30788950,115,410,653
19123390,86,311,715
41708292,138,349,866
143482448,269,592,901
69330560,208,520,641
57220917,149,559,687
66479368,241,328,841
92629740,223,516,805
57928125,125,555,835
105506560,256,593,695
49963584,96,577,902
50714770,230,311,709
29699136,136,324,674
40019184,162,376,657
104801004,294,363,982
52804404,146,426,849
4198038,13,503,642
86645430,258,439,765
62190558,151,522,789
70577080,248,329,865
1092720,4,314,870
86933376,184,579,816
54857460,210,397,658
24581760,70,496,708
81235728,232,441,794
49004982,127,442,873
53110509,167,467,681
1444716,7,324,637
84392280,252,549,610
19272390,46,527,795
111586050,279,475,842
26397729,71,379,981
21632374,53,437,934
33173658,114,447,651
62366400,142,450,976
102369240,255,516,778
88292216,248,529,673
115332192,278,536,774
59638176,156,408,937
32281760,82,560,703
58453044,164,507,703
44872048,173,377,688
106128198,297,479,746
38223684,68,573,981
58126520,134,460,943
32030388,89,468,769
48623400,140,510,681
112284480,245,528,868
86583431,187,491,943
13241592,43,423,728
58945536,192,328,936
50525860,109,473,980
92023428,201,581,788
32077824,69,512,908
44053218,99,542,821
76689312,168,548,833
26449805,95,433,643
10420396,29,574,626
57104424,247,338,684
72375300,235,435,708
65160780,177,395,932
25072376,56,463,967
17236024,53,424,767
23674080,93,344,740
119196424,298,554,722
76713156,169,467,972
122034843,277,567,777
16143516,46,402,873
58443192,172,439,774
24157728,48,521,966
21677544,63,354,972
9511420,46,310,667
14466760,55,308,854
21065600,50,464,908
27172464,66,424,971
41437332,108,479,801
3306240,15,336,656
36713672,124,317,934
61093872,189,454,712
53204850,162,453,725
70584500,215,350,938
100985724,279,372,973
44672463,99,529,853
54959168,188,484,604
39780573,177,331,679
21923397,59,477,779
32291448,122,322,822
57889976,244,379,626
60992000,128,500,953
78788484,279,404,699
15321240,53,396,730
45297840,120,457,826
75847758,267,394,721
109556332,263,446,934
34178625,123,325,855
47096640,184,395,648
18732434,74,301,841
8043516,36,337,663
67528848,141,592,809
23826000,100,330,722
14299092,54,313,846
5880456,23,402,636
99964000,268,500,746
108871995,285,391,977
41948904,89,492,958
136077084,267,572,891
107577356,226,566,841
78680976,186,484,874
57888831,143,521,777
57592192,199,476,608
43626625,125,511,683
33228468,69,546,882
60503448,152,479,831
63320400,275,351,656
63237580,161,479,820
19354140,45,468,919
25426674,78,361,903
143261440,295,542,896
17965674,58,381,813
54208539,161,537,627
37144510,130,403,709
100696560,237,470,904
31718440,130,337,724
14610684,51,383,748
52701264,132,582,686
129251694,286,597,757
43728672,96,481,947
24484668,83,372,793
86378795,191,599,755
87161624,254,484,709
31059072,86,456,792
23147700,50,589,786
41947360,86,560,871
84356580,190,462,961
57506240,176,527,620
20200530,107,310,609
2608384,8,368,886
8455104,28,324,932
93864276,187,573,876
25441152,132,304,634
61703085,177,565,617
38589726,113,519,658
56092400,115,536,910
55606640,184,470,643
27823198,122,331,689
20819848,62,358,938
55100934,134,427,963
26074188,84,321,967
124685990,299,446,935
50454096,119,438,968
68269380,172,563,705
53706264,139,408,947
27193880,70,493,788
654240,2,470,696
59807808,144,498,834
68839533,203,369,919
21418776,108,323,614
10106910,33,410,747
63745570,167,410,931
711768,3,376,631
52740479,137,443,869
106652856,274,597,652
56582708,182,433,718
109317222,279,399,982
49402584,134,399,924
39487435,115,433,793
52766532,126,507,826
42593418,126,401,843
70912296,156,474,959
68525376,174,496,794
56587518,149,541,702
131320750,265,530,935
27443600,80,437,785
66784848,131,516,988
90982640,266,503,680
118114464,213,559,992
68810148,172,449,891
79818706,187,457,934
39093450,129,319,950
3311385,11,305,987
25237560,86,365,804
42814840,170,316,797
1830510,5,387,946
86273421,241,411,871
71750160,240,439,681
15741840,80,321,613
10640970,30,453,783
46443144,94,591,836
63786800,190,385,872
54700112,214,359,712
73909458,226,537,609
40286872,166,332,731
6230400,11,590,960
21698208,42,564,916
127454797,263,493,983
84213476,226,422,883
139303962,294,483,981
35687520,88,540,751
87749136,216,458,887
18486000,78,375,632
96367780,265,458,794
72131040,135,566,944
42377868,138,381,806
48900826,169,359,806
65930780,257,404,635
36897280,64,580,994
43978194,183,338,711
34893300,130,389,690
67568160,240,382,737
46211508,161,476,603
81708858,297,301,914
31801140,94,537,630
59240328,133,554,804
50331405,201,305,821
30180909,87,517,671
116934208,296,452,874
109992960,288,496,770
37316862,81,487,946
2141850,10,327,655
5922000,25,360,658
52796720,155,488,698
116277000,294,565,700
21313440,95,304,738
909450,3,470,645
8876568,24,577,641
126712500,300,545,775
29271375,75,413,945
15904638,46,369,937
57383040,190,352,858
83153763,207,517,777
43170660,76,585,971
53672212,242,346,641
112706000,218,550,940
16271280,54,486,620
11920073,29,473,869
